Date,Event (NC=Last Trading; C=Clearing; H=Holiday; T=Tradeday),Code,HSI,MHI,HKEXHSI,HHI,HSICALLCODE,HSIPUTCODE,HSICALLPATTERN,HSIPUTPATTERN,CSI300Event,IF,IFCODE,IFCODEHELPER,CHH,HHI,MCH
2013-02-21,T,G,HSIG3,MHIG3,1302,HHIG3,B3,N3,HSI<STRIKE>B3,HSI<STRIKE>N3,T,IF1303,1303,1302,CHHG3,HHIG3,MCHG3
2013-02-22,T,G,HSIG3,MHIG3,1302,HHIG3,B3,N3,HSI<STRIKE>B3,HSI<STRIKE>N3,T,IF1303,1303,1302,CHHG3,HHIG3,MCHG3
2013-02-23,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-02-24,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-02-25,T,G,HSIG3,MHIG3,1302,HHIG3,B3,N3,HSI<STRIKE>B3,HSI<STRIKE>N3,T,IF1303,1303,1302,CHHG3,HHIG3,MCHG3
2013-02-26,T,G,HSIG3,MHIG3,1302,HHIG3,B3,N3,HSI<STRIKE>B3,HSI<STRIKE>N3,T,IF1303,1303,1302,CHHG3,HHIG3,MCHG3
2013-02-27,NC,H,HSIH3,MHIH3,1303,HHIH3,C3,O3,HSI<STRIKE>C3,HSI<STRIKE>O3,T,IF1303,1303,1302,CHHH3,HHIH3,MCHH3
2013-02-28,C,H,HSIH3,MHIH3,1303,HHIH3,C3,O3,HSI<STRIKE>C3,HSI<STRIKE>O3,T,IF1303,1303,1302,CHHH3,HHIH3,MCHH3
2013-03-01,T,H,HSIH3,MHIH3,1303,HHIH3,C3,O3,HSI<STRIKE>C3,HSI<STRIKE>O3,T,IF1303,1303,1303,CHHH3,HHIH3,MCHH3
2013-03-02,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-03-03,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-03-04,T,H,HSIH3,MHIH3,1303,HHIH3,C3,O3,HSI<STRIKE>C3,HSI<STRIKE>O3,T,IF1303,1303,1303,CHHH3,HHIH3,MCHH3
2013-03-05,T,H,HSIH3,MHIH3,1303,HHIH3,C3,O3,HSI<STRIKE>C3,HSI<STRIKE>O3,T,IF1303,1303,1303,CHHH3,HHIH3,MCHH3
2013-03-06,T,H,HSIH3,MHIH3,1303,HHIH3,C3,O3,HSI<STRIKE>C3,HSI<STRIKE>O3,T,IF1303,1303,1303,CHHH3,HHIH3,MCHH3
2013-03-07,T,H,HSIH3,MHIH3,1303,HHIH3,C3,O3,HSI<STRIKE>C3,HSI<STRIKE>O3,T,IF1303,1303,1303,CHHH3,HHIH3,MCHH3
2013-03-08,T,H,HSIH3,MHIH3,1303,HHIH3,C3,O3,HSI<STRIKE>C3,HSI<STRIKE>O3,T,IF1303,1303,1303,CHHH3,HHIH3,MCHH3
2013-03-09,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-03-10,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-03-11,T,H,HSIH3,MHIH3,1303,HHIH3,C3,O3,HSI<STRIKE>C3,HSI<STRIKE>O3,T,IF1303,1303,1303,CHHH3,HHIH3,MCHH3
2013-03-12,T,H,HSIH3,MHIH3,1303,HHIH3,C3,O3,HSI<STRIKE>C3,HSI<STRIKE>O3,T,IF1303,1303,1303,CHHH3,HHIH3,MCHH3
2013-03-13,T,H,HSIH3,MHIH3,1303,HHIH3,C3,O3,HSI<STRIKE>C3,HSI<STRIKE>O3,T,IF1303,1303,1303,CHHH3,HHIH3,MCHH3
2013-03-14,T,H,HSIH3,MHIH3,1303,HHIH3,C3,O3,HSI<STRIKE>C3,HSI<STRIKE>O3,T,IF1303,1303,1303,CHHH3,HHIH3,MCHH3
2013-03-15,T,H,HSIH3,MHIH3,1303,HHIH3,C3,O3,HSI<STRIKE>C3,HSI<STRIKE>O3,NC,IF1304,1304,1304,CHHH3,HHIH3,MCHH3
2013-03-16,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-03-17,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-03-18,T,H,HSIH3,MHIH3,1303,HHIH3,C3,O3,HSI<STRIKE>C3,HSI<STRIKE>O3,C,IF1304,1304,1304,CHHH3,HHIH3,MCHH3
2013-03-19,T,H,HSIH3,MHIH3,1303,HHIH3,C3,O3,HSI<STRIKE>C3,HSI<STRIKE>O3,T,IF1304,1304,1303,CHHH3,HHIH3,MCHH3
2013-03-20,T,H,HSIH3,MHIH3,1303,HHIH3,C3,O3,HSI<STRIKE>C3,HSI<STRIKE>O3,T,IF1304,1304,1303,CHHH3,HHIH3,MCHH3
2013-03-21,T,H,HSIH3,MHIH3,1303,HHIH3,C3,O3,HSI<STRIKE>C3,HSI<STRIKE>O3,T,IF1304,1304,1303,CHHH3,HHIH3,MCHH3
2013-03-22,T,H,HSIH3,MHIH3,1303,HHIH3,C3,O3,HSI<STRIKE>C3,HSI<STRIKE>O3,T,IF1304,1304,1303,CHHH3,HHIH3,MCHH3
2013-03-23,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-03-24,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-03-25,T,H,HSIH3,MHIH3,1303,HHIH3,C3,O3,HSI<STRIKE>C3,HSI<STRIKE>O3,T,IF1304,1304,1303,CHHH3,HHIH3,MCHH3
2013-03-26,T,H,HSIH3,MHIH3,1303,HHIH3,C3,O3,HSI<STRIKE>C3,HSI<STRIKE>O3,T,IF1304,1304,1303,CHHH3,HHIH3,MCHH3
2013-03-27,NC,J,HSIJ3,MHIJ3,1304,HHIJ3,D3,P3,HSI<STRIKE>D3,HSI<STRIKE>P3,T,IF1304,1304,1303,CHHJ3,HHIJ3,MCHJ3
2013-03-28,C,J,HSIJ3,MHIJ3,1304,HHIJ3,D3,P3,HSI<STRIKE>D3,HSI<STRIKE>P3,T,IF1304,1304,1303,CHHJ3,HHIJ3,MCHJ3
2013-03-29,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,T,IF1304,1304,1303,#N/A,#N/A,#N/A
2013-03-30,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-03-31,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-04-01,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,T,IF1304,1304,1304,#N/A,#N/A,#N/A
2013-04-02,T,J,HSIJ3,MHIJ3,1304,HHIJ3,D3,P3,HSI<STRIKE>D3,HSI<STRIKE>P3,T,IF1304,1304,1304,CHHJ3,HHIJ3,MCHJ3
2013-04-03,T,J,HSIJ3,MHIJ3,1304,HHIJ3,D3,P3,HSI<STRIKE>D3,HSI<STRIKE>P3,T,IF1304,1304,1304,CHHJ3,HHIJ3,MCHJ3
2013-04-04,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-04-05,T,J,HSIJ3,MHIJ3,1304,HHIJ3,D3,P3,HSI<STRIKE>D3,HSI<STRIKE>P3,H,#N/A,#N/A,#N/A,CHHJ3,HHIJ3,MCHJ3
2013-04-06,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-04-07,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-04-08,T,J,HSIJ3,MHIJ3,1304,HHIJ3,D3,P3,HSI<STRIKE>D3,HSI<STRIKE>P3,T,IF1304,1304,1304,CHHJ3,HHIJ3,MCHJ3
2013-04-09,T,J,HSIJ3,MHIJ3,1304,HHIJ3,D3,P3,HSI<STRIKE>D3,HSI<STRIKE>P3,T,IF1304,1304,1304,CHHJ3,HHIJ3,MCHJ3
2013-04-10,T,J,HSIJ3,MHIJ3,1304,HHIJ3,D3,P3,HSI<STRIKE>D3,HSI<STRIKE>P3,T,IF1304,1304,1304,CHHJ3,HHIJ3,MCHJ3
2013-04-11,T,J,HSIJ3,MHIJ3,1304,HHIJ3,D3,P3,HSI<STRIKE>D3,HSI<STRIKE>P3,T,IF1304,1304,1304,CHHJ3,HHIJ3,MCHJ3
2013-04-12,T,J,HSIJ3,MHIJ3,1304,HHIJ3,D3,P3,HSI<STRIKE>D3,HSI<STRIKE>P3,T,IF1304,1304,1304,CHHJ3,HHIJ3,MCHJ3
2013-04-13,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-04-14,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-04-15,T,J,HSIJ3,MHIJ3,1304,HHIJ3,D3,P3,HSI<STRIKE>D3,HSI<STRIKE>P3,T,IF1304,1304,1304,CHHJ3,HHIJ3,MCHJ3
2013-04-16,T,J,HSIJ3,MHIJ3,1304,HHIJ3,D3,P3,HSI<STRIKE>D3,HSI<STRIKE>P3,T,IF1304,1304,1304,CHHJ3,HHIJ3,MCHJ3
2013-04-17,T,J,HSIJ3,MHIJ3,1304,HHIJ3,D3,P3,HSI<STRIKE>D3,HSI<STRIKE>P3,T,IF1304,1304,1304,CHHJ3,HHIJ3,MCHJ3
2013-04-18,T,J,HSIJ3,MHIJ3,1304,HHIJ3,D3,P3,HSI<STRIKE>D3,HSI<STRIKE>P3,T,IF1304,1304,1304,CHHJ3,HHIJ3,MCHJ3
2013-04-19,T,J,HSIJ3,MHIJ3,1304,HHIJ3,D3,P3,HSI<STRIKE>D3,HSI<STRIKE>P3,NC,IF1305,1305,1305,CHHJ3,HHIJ3,MCHJ3
2013-04-20,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-04-21,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-04-22,T,J,HSIJ3,MHIJ3,1304,HHIJ3,D3,P3,HSI<STRIKE>D3,HSI<STRIKE>P3,C,IF1305,1305,1305,CHHJ3,HHIJ3,MCHJ3
2013-04-23,T,J,HSIJ3,MHIJ3,1304,HHIJ3,D3,P3,HSI<STRIKE>D3,HSI<STRIKE>P3,T,IF1305,1305,1304,CHHJ3,HHIJ3,MCHJ3
2013-04-24,T,J,HSIJ3,MHIJ3,1304,HHIJ3,D3,P3,HSI<STRIKE>D3,HSI<STRIKE>P3,T,IF1305,1305,1304,CHHJ3,HHIJ3,MCHJ3
2013-04-25,T,J,HSIJ3,MHIJ3,1304,HHIJ3,D3,P3,HSI<STRIKE>D3,HSI<STRIKE>P3,T,IF1305,1305,1304,CHHJ3,HHIJ3,MCHJ3
2013-04-26,T,J,HSIJ3,MHIJ3,1304,HHIJ3,D3,P3,HSI<STRIKE>D3,HSI<STRIKE>P3,T,IF1305,1305,1304,CHHJ3,HHIJ3,MCHJ3
2013-04-27,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-04-28,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-04-29,NC,K,HSIK3,MHIK3,1305,HHIK3,E3,Q3,HSI<STRIKE>E3,HSI<STRIKE>Q3,H,#N/A,#N/A,#N/A,CHHK3,HHIK3,MCHK3
2013-04-30,C,K,HSIK3,MHIK3,1305,HHIK3,E3,Q3,HSI<STRIKE>E3,HSI<STRIKE>Q3,H,#N/A,#N/A,#N/A,CHHK3,HHIK3,MCHK3
2013-05-01,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-05-02,T,K,HSIK3,MHIK3,1305,HHIK3,E3,Q3,HSI<STRIKE>E3,HSI<STRIKE>Q3,T,IF1305,1305,1305,CHHK3,HHIK3,MCHK3
2013-05-03,T,K,HSIK3,MHIK3,1305,HHIK3,E3,Q3,HSI<STRIKE>E3,HSI<STRIKE>Q3,T,IF1305,1305,1305,CHHK3,HHIK3,MCHK3
2013-05-04,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-05-05,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-05-06,T,K,HSIK3,MHIK3,1305,HHIK3,E3,Q3,HSI<STRIKE>E3,HSI<STRIKE>Q3,T,IF1305,1305,1305,CHHK3,HHIK3,MCHK3
2013-05-07,T,K,HSIK3,MHIK3,1305,HHIK3,E3,Q3,HSI<STRIKE>E3,HSI<STRIKE>Q3,T,IF1305,1305,1305,CHHK3,HHIK3,MCHK3
2013-05-08,T,K,HSIK3,MHIK3,1305,HHIK3,E3,Q3,HSI<STRIKE>E3,HSI<STRIKE>Q3,T,IF1305,1305,1305,CHHK3,HHIK3,MCHK3
2013-05-09,T,K,HSIK3,MHIK3,1305,HHIK3,E3,Q3,HSI<STRIKE>E3,HSI<STRIKE>Q3,T,IF1305,1305,1305,CHHK3,HHIK3,MCHK3
2013-05-10,T,K,HSIK3,MHIK3,1305,HHIK3,E3,Q3,HSI<STRIKE>E3,HSI<STRIKE>Q3,T,IF1305,1305,1305,CHHK3,HHIK3,MCHK3
2013-05-11,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-05-12,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-05-13,T,K,HSIK3,MHIK3,1305,HHIK3,E3,Q3,HSI<STRIKE>E3,HSI<STRIKE>Q3,T,IF1305,1305,1305,CHHK3,HHIK3,MCHK3
2013-05-14,T,K,HSIK3,MHIK3,1305,HHIK3,E3,Q3,HSI<STRIKE>E3,HSI<STRIKE>Q3,T,IF1305,1305,1305,CHHK3,HHIK3,MCHK3
2013-05-15,T,K,HSIK3,MHIK3,1305,HHIK3,E3,Q3,HSI<STRIKE>E3,HSI<STRIKE>Q3,T,IF1305,1305,1305,CHHK3,HHIK3,MCHK3
2013-05-16,T,K,HSIK3,MHIK3,1305,HHIK3,E3,Q3,HSI<STRIKE>E3,HSI<STRIKE>Q3,T,IF1305,1305,1305,CHHK3,HHIK3,MCHK3
2013-05-17,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,NC,IF1306,1306,1306,#N/A,#N/A,#N/A
2013-05-18,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-05-19,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-05-20,T,K,HSIK3,MHIK3,1305,HHIK3,E3,Q3,HSI<STRIKE>E3,HSI<STRIKE>Q3,C,IF1306,1306,1306,CHHK3,HHIK3,MCHK3
2013-05-21,T,K,HSIK3,MHIK3,1305,HHIK3,E3,Q3,HSI<STRIKE>E3,HSI<STRIKE>Q3,T,IF1306,1306,1305,CHHK3,HHIK3,MCHK3
2013-05-22,T,K,HSIK3,MHIK3,1305,HHIK3,E3,Q3,HSI<STRIKE>E3,HSI<STRIKE>Q3,T,IF1306,1306,1305,CHHK3,HHIK3,MCHK3
2013-05-23,T,K,HSIK3,MHIK3,1305,HHIK3,E3,Q3,HSI<STRIKE>E3,HSI<STRIKE>Q3,T,IF1306,1306,1305,CHHK3,HHIK3,MCHK3
2013-05-24,T,K,HSIK3,MHIK3,1305,HHIK3,E3,Q3,HSI<STRIKE>E3,HSI<STRIKE>Q3,T,IF1306,1306,1305,CHHK3,HHIK3,MCHK3
2013-05-25,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-05-26,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-05-27,T,K,HSIK3,MHIK3,1305,HHIK3,E3,Q3,HSI<STRIKE>E3,HSI<STRIKE>Q3,T,IF1306,1306,1305,CHHK3,HHIK3,MCHK3
2013-05-28,T,K,HSIK3,MHIK3,1305,HHIK3,E3,Q3,HSI<STRIKE>E3,HSI<STRIKE>Q3,T,IF1306,1306,1305,CHHK3,HHIK3,MCHK3
2013-05-29,T,K,HSIK3,MHIK3,1305,HHIK3,E3,Q3,HSI<STRIKE>E3,HSI<STRIKE>Q3,T,IF1306,1306,1305,CHHK3,HHIK3,MCHK3
2013-05-30,NC,M,HSIM3,MHIM3,1306,HHIM3,F3,R3,HSI<STRIKE>F3,HSI<STRIKE>R3,T,IF1306,1306,1305,CHHM3,HHIM3,MCHM3
2013-05-31,C,M,HSIM3,MHIM3,1306,HHIM3,F3,R3,HSI<STRIKE>F3,HSI<STRIKE>R3,T,IF1306,1306,1305,CHHM3,HHIM3,MCHM3
2013-06-01,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-06-02,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-06-03,T,M,HSIM3,MHIM3,1306,HHIM3,F3,R3,HSI<STRIKE>F3,HSI<STRIKE>R3,T,IF1306,1306,1306,CHHM3,HHIM3,MCHM3
2013-06-04,T,M,HSIM3,MHIM3,1306,HHIM3,F3,R3,HSI<STRIKE>F3,HSI<STRIKE>R3,T,IF1306,1306,1306,CHHM3,HHIM3,MCHM3
2013-06-05,T,M,HSIM3,MHIM3,1306,HHIM3,F3,R3,HSI<STRIKE>F3,HSI<STRIKE>R3,T,IF1306,1306,1306,CHHM3,HHIM3,MCHM3
2013-06-06,T,M,HSIM3,MHIM3,1306,HHIM3,F3,R3,HSI<STRIKE>F3,HSI<STRIKE>R3,T,IF1306,1306,1306,CHHM3,HHIM3,MCHM3
2013-06-07,T,M,HSIM3,MHIM3,1306,HHIM3,F3,R3,HSI<STRIKE>F3,HSI<STRIKE>R3,T,IF1306,1306,1306,CHHM3,HHIM3,MCHM3
2013-06-08,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-06-09,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-06-10,T,M,HSIM3,MHIM3,1306,HHIM3,F3,R3,HSI<STRIKE>F3,HSI<STRIKE>R3,H,#N/A,#N/A,#N/A,CHHM3,HHIM3,MCHM3
2013-06-11,T,M,HSIM3,MHIM3,1306,HHIM3,F3,R3,HSI<STRIKE>F3,HSI<STRIKE>R3,H,#N/A,#N/A,#N/A,CHHM3,HHIM3,MCHM3
2013-06-12,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-06-13,T,M,HSIM3,MHIM3,1306,HHIM3,F3,R3,HSI<STRIKE>F3,HSI<STRIKE>R3,T,IF1306,1306,1306,CHHM3,HHIM3,MCHM3
2013-06-14,T,M,HSIM3,MHIM3,1306,HHIM3,F3,R3,HSI<STRIKE>F3,HSI<STRIKE>R3,T,IF1306,1306,1306,CHHM3,HHIM3,MCHM3
2013-06-15,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-06-16,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-06-17,T,M,HSIM3,MHIM3,1306,HHIM3,F3,R3,HSI<STRIKE>F3,HSI<STRIKE>R3,T,IF1306,1306,1306,CHHM3,HHIM3,MCHM3
2013-06-18,T,M,HSIM3,MHIM3,1306,HHIM3,F3,R3,HSI<STRIKE>F3,HSI<STRIKE>R3,T,IF1306,1306,1306,CHHM3,HHIM3,MCHM3
2013-06-19,T,M,HSIM3,MHIM3,1306,HHIM3,F3,R3,HSI<STRIKE>F3,HSI<STRIKE>R3,T,IF1306,1306,1306,CHHM3,HHIM3,MCHM3
2013-06-20,T,M,HSIM3,MHIM3,1306,HHIM3,F3,R3,HSI<STRIKE>F3,HSI<STRIKE>R3,T,IF1306,1306,1306,CHHM3,HHIM3,MCHM3
2013-06-21,T,M,HSIM3,MHIM3,1306,HHIM3,F3,R3,HSI<STRIKE>F3,HSI<STRIKE>R3,NC,IF1307,1307,1307,CHHM3,HHIM3,MCHM3
2013-06-22,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-06-23,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-06-24,T,M,HSIM3,MHIM3,1306,HHIM3,F3,R3,HSI<STRIKE>F3,HSI<STRIKE>R3,C,IF1307,1307,1307,CHHM3,HHIM3,MCHM3
2013-06-25,T,M,HSIM3,MHIM3,1306,HHIM3,F3,R3,HSI<STRIKE>F3,HSI<STRIKE>R3,T,IF1307,1307,1306,CHHM3,HHIM3,MCHM3
2013-06-26,T,M,HSIM3,MHIM3,1306,HHIM3,F3,R3,HSI<STRIKE>F3,HSI<STRIKE>R3,T,IF1307,1307,1306,CHHM3,HHIM3,MCHM3
2013-06-27,NC,N,HSIN3,MHIN3,1307,HHIN3,G3,S3,HSI<STRIKE>G3,HSI<STRIKE>S3,T,IF1307,1307,1306,CHHN3,HHIN3,MCHN3
2013-06-28,C,N,HSIN3,MHIN3,1307,HHIN3,G3,S3,HSI<STRIKE>G3,HSI<STRIKE>S3,T,IF1307,1307,1306,CHHN3,HHIN3,MCHN3
2013-06-29,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-06-30,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-07-01,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,T,IF1307,1307,1307,#N/A,#N/A,#N/A
2013-07-02,T,N,HSIN3,MHIN3,1307,HHIN3,G3,S3,HSI<STRIKE>G3,HSI<STRIKE>S3,T,IF1307,1307,1307,CHHN3,HHIN3,MCHN3
2013-07-03,T,N,HSIN3,MHIN3,1307,HHIN3,G3,S3,HSI<STRIKE>G3,HSI<STRIKE>S3,T,IF1307,1307,1307,CHHN3,HHIN3,MCHN3
2013-07-04,T,N,HSIN3,MHIN3,1307,HHIN3,G3,S3,HSI<STRIKE>G3,HSI<STRIKE>S3,T,IF1307,1307,1307,CHHN3,HHIN3,MCHN3
2013-07-05,T,N,HSIN3,MHIN3,1307,HHIN3,G3,S3,HSI<STRIKE>G3,HSI<STRIKE>S3,T,IF1307,1307,1307,CHHN3,HHIN3,MCHN3
2013-07-06,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-07-07,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-07-08,T,N,HSIN3,MHIN3,1307,HHIN3,G3,S3,HSI<STRIKE>G3,HSI<STRIKE>S3,T,IF1307,1307,1307,CHHN3,HHIN3,MCHN3
2013-07-09,T,N,HSIN3,MHIN3,1307,HHIN3,G3,S3,HSI<STRIKE>G3,HSI<STRIKE>S3,T,IF1307,1307,1307,CHHN3,HHIN3,MCHN3
2013-07-10,T,N,HSIN3,MHIN3,1307,HHIN3,G3,S3,HSI<STRIKE>G3,HSI<STRIKE>S3,T,IF1307,1307,1307,CHHN3,HHIN3,MCHN3
2013-07-11,T,N,HSIN3,MHIN3,1307,HHIN3,G3,S3,HSI<STRIKE>G3,HSI<STRIKE>S3,T,IF1307,1307,1307,CHHN3,HHIN3,MCHN3
2013-07-12,T,N,HSIN3,MHIN3,1307,HHIN3,G3,S3,HSI<STRIKE>G3,HSI<STRIKE>S3,T,IF1307,1307,1307,CHHN3,HHIN3,MCHN3
2013-07-13,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-07-14,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-07-15,T,N,HSIN3,MHIN3,1307,HHIN3,G3,S3,HSI<STRIKE>G3,HSI<STRIKE>S3,T,IF1307,1307,1307,CHHN3,HHIN3,MCHN3
2013-07-16,T,N,HSIN3,MHIN3,1307,HHIN3,G3,S3,HSI<STRIKE>G3,HSI<STRIKE>S3,T,IF1307,1307,1307,CHHN3,HHIN3,MCHN3
2013-07-17,T,N,HSIN3,MHIN3,1307,HHIN3,G3,S3,HSI<STRIKE>G3,HSI<STRIKE>S3,T,IF1307,1307,1307,CHHN3,HHIN3,MCHN3
2013-07-18,T,N,HSIN3,MHIN3,1307,HHIN3,G3,S3,HSI<STRIKE>G3,HSI<STRIKE>S3,T,IF1307,1307,1307,CHHN3,HHIN3,MCHN3
